location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Gunnedah,North-west Slopes,AU,2019-02-23T04:00:00.000Z,2019-02-23T15:00:00+11:00,pm10,19.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T04:00:00.000Z,2019-02-23T15:00:00+11:00,so2,0.379,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T04:00:00.000Z,2019-02-23T15:00:00+11:00,pm10,5.1,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T04:00:00.000Z,2019-02-23T15:00:00+11:00,pm25,8.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T04:00:00.000Z,2019-02-23T15:00:00+11:00,o3,0.025,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T04:00:00.000Z,2019-02-23T15:00:00+11:00,so2,0.109,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T04:00:00.000Z,2019-02-23T15:00:00+11:00,pm10,4.1,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T04:00:00.000Z,2019-02-23T15:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T03:00:00.000Z,2019-02-23T14:00:00+11:00,pm25,8.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T03:00:00.000Z,2019-02-23T14:00:00+11:00,o3,0.025,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T03:00:00.000Z,2019-02-23T14:00:00+11:00,pm10,19.9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T03:00:00.000Z,2019-02-23T14:00:00+11:00,no2,0,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T03:00:00.000Z,2019-02-23T14:00:00+11:00,pm10,5.2,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T03:00:00.000Z,2019-02-23T14:00:00+11:00,so2,0.38799999999999996,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T03:00:00.000Z,2019-02-23T14:00:00+11:00,so2,0.107,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T03:00:00.000Z,2019-02-23T14:00:00+11:00,pm10,4.2,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T02:00:00.000Z,2019-02-23T13:00:00+11:00,pm25,8.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T02:00:00.000Z,2019-02-23T13:00:00+11:00,o3,0.024,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T02:00:00.000Z,2019-02-23T13:00:00+11:00,so2,0.115,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T02:00:00.000Z,2019-02-23T13:00:00+11:00,pm10,5.2,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T02:00:00.000Z,2019-02-23T13:00:00+11:00,pm10,4.3,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T02:00:00.000Z,2019-02-23T13:00:00+11:00,pm10,20.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T02:00:00.000Z,2019-02-23T13:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T02:00:00.000Z,2019-02-23T13:00:00+11:00,so2,0.38799999999999996,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T01:00:00.000Z,2019-02-23T12:00:00+11:00,pm25,8.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T01:00:00.000Z,2019-02-23T12:00:00+11:00,o3,0.024,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T01:00:00.000Z,2019-02-23T12:00:00+11:00,so2,0.111,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T01:00:00.000Z,2019-02-23T12:00:00+11:00,pm10,20.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T01:00:00.000Z,2019-02-23T12:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T01:00:00.000Z,2019-02-23T12:00:00+11:00,so2,0.39299999999999996,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T01:00:00.000Z,2019-02-23T12:00:00+11:00,pm10,4.4,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T01:00:00.000Z,2019-02-23T12:00:00+11:00,pm10,5.2,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T00:00:00.000Z,2019-02-23T11:00:00+11:00,pm10,5.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T00:00:00.000Z,2019-02-23T11:00:00+11:00,so2,0.106,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-23T00:00:00.000Z,2019-02-23T11:00:00+11:00,pm10,4.6,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T00:00:00.000Z,2019-02-23T11:00:00+11:00,pm10,20.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T00:00:00.000Z,2019-02-23T11:00:00+11:00,o3,0.023,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-23T00:00:00.000Z,2019-02-23T11:00:00+11:00,pm25,8.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-23T00:00:00.000Z,2019-02-23T11:00:00+11:00,so2,0.397,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T23:00:00.000Z,2019-02-23T10:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T23:00:00.000Z,2019-02-23T10:00:00+11:00,so2,0.114,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T23:00:00.000Z,2019-02-23T10:00:00+11:00,so2,0.4,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T23:00:00.000Z,2019-02-23T10:00:00+11:00,pm10,22.4,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T23:00:00.000Z,2019-02-23T10:00:00+11:00,pm25,8.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T23:00:00.000Z,2019-02-23T10:00:00+11:00,pm10,5.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T23:00:00.000Z,2019-02-23T10:00:00+11:00,o3,0.024,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T23:00:00.000Z,2019-02-23T10:00:00+11:00,pm10,5,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T22:00:00.000Z,2019-02-23T09:00:00+11:00,pm25,7.9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T22:00:00.000Z,2019-02-23T09:00:00+11:00,no2,0,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T22:00:00.000Z,2019-02-23T09:00:00+11:00,pm10,23.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T22:00:00.000Z,2019-02-23T09:00:00+11:00,so2,0.111,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T22:00:00.000Z,2019-02-23T09:00:00+11:00,o3,0.023,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T22:00:00.000Z,2019-02-23T09:00:00+11:00,pm10,5.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T22:00:00.000Z,2019-02-23T09:00:00+11:00,so2,0.40399999999999997,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T22:00:00.000Z,2019-02-23T09:00:00+11:00,pm10,5.5,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T21:00:00.000Z,2019-02-23T08:00:00+11:00,so2,0.11,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T21:00:00.000Z,2019-02-23T08:00:00+11:00,pm25,7.8,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T21:00:00.000Z,2019-02-23T08:00:00+11:00,pm10,5.7,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T21:00:00.000Z,2019-02-23T08:00:00+11:00,so2,0.408,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T21:00:00.000Z,2019-02-23T08:00:00+11:00,pm10,5.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T21:00:00.000Z,2019-02-23T08:00:00+11:00,pm10,23.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T21:00:00.000Z,2019-02-23T08:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T21:00:00.000Z,2019-02-23T08:00:00+11:00,o3,0.021,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T20:00:00.000Z,2019-02-23T07:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T20:00:00.000Z,2019-02-23T07:00:00+11:00,pm10,5.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T20:00:00.000Z,2019-02-23T07:00:00+11:00,so2,0.107,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T20:00:00.000Z,2019-02-23T07:00:00+11:00,pm10,5.6,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T20:00:00.000Z,2019-02-23T07:00:00+11:00,o3,0.019,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T20:00:00.000Z,2019-02-23T07:00:00+11:00,so2,0.41100000000000003,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T20:00:00.000Z,2019-02-23T07:00:00+11:00,pm10,23.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T20:00:00.000Z,2019-02-23T07:00:00+11:00,pm25,7.8,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T19:00:00.000Z,2019-02-23T06:00:00+11:00,pm10,5.5,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T19:00:00.000Z,2019-02-23T06:00:00+11:00,o3,0.019,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T19:00:00.000Z,2019-02-23T06:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T19:00:00.000Z,2019-02-23T06:00:00+11:00,pm10,23.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T19:00:00.000Z,2019-02-23T06:00:00+11:00,pm25,7.8,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T19:00:00.000Z,2019-02-23T06:00:00+11:00,pm10,5.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T19:00:00.000Z,2019-02-23T06:00:00+11:00,so2,0.41200000000000003,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T19:00:00.000Z,2019-02-23T06:00:00+11:00,so2,0.105,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T18:00:00.000Z,2019-02-23T05:00:00+11:00,so2,0.106,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T18:00:00.000Z,2019-02-23T05:00:00+11:00,pm10,23.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T18:00:00.000Z,2019-02-23T05:00:00+11:00,pm10,5.4,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T18:00:00.000Z,2019-02-23T05:00:00+11:00,pm25,7.8,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T18:00:00.000Z,2019-02-23T05:00:00+11:00,so2,0.415,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T18:00:00.000Z,2019-02-23T05:00:00+11:00,pm10,5.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T18:00:00.000Z,2019-02-23T05:00:00+11:00,no2,0.002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T18:00:00.000Z,2019-02-23T05:00:00+11:00,o3,0.017,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T17:00:00.000Z,2019-02-23T04:00:00+11:00,so2,0.10800000000000001,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T17:00:00.000Z,2019-02-23T04:00:00+11:00,pm10,5.4,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T17:00:00.000Z,2019-02-23T04:00:00+11:00,pm25,7.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T17:00:00.000Z,2019-02-23T04:00:00+11:00,pm10,5.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T17:00:00.000Z,2019-02-23T04:00:00+11:00,o3,0.016,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T17:00:00.000Z,2019-02-23T04:00:00+11:00,so2,0.415,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T17:00:00.000Z,2019-02-23T04:00:00+11:00,pm10,23.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T17:00:00.000Z,2019-02-23T04:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T16:00:00.000Z,2019-02-23T03:00:00+11:00,pm25,7.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T16:00:00.000Z,2019-02-23T03:00:00+11:00,so2,0.415,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T16:00:00.000Z,2019-02-23T03:00:00+11:00,pm10,5.8,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T16:00:00.000Z,2019-02-23T03:00:00+11:00,no2,0.001,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T16:00:00.000Z,2019-02-23T03:00:00+11:00,pm10,5.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T16:00:00.000Z,2019-02-23T03:00:00+11:00,so2,0.113,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T16:00:00.000Z,2019-02-23T03:00:00+11:00,pm10,23.3,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T16:00:00.000Z,2019-02-23T03:00:00+11:00,o3,0.017,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T15:00:00.000Z,2019-02-23T02:00:00+11:00,o3,0.016,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T15:00:00.000Z,2019-02-23T02:00:00+11:00,pm10,6,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T15:00:00.000Z,2019-02-23T02:00:00+11:00,pm25,7.6,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T15:00:00.000Z,2019-02-23T02:00:00+11:00,so2,0.10300000000000001,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T15:00:00.000Z,2019-02-23T02:00:00+11:00,pm10,5.5,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T15:00:00.000Z,2019-02-23T02:00:00+11:00,so2,0.41600000000000004,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T15:00:00.000Z,2019-02-23T02:00:00+11:00,no2,0.002,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T15:00:00.000Z,2019-02-23T02:00:00+11:00,pm10,23.2,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T14:00:00.000Z,2019-02-23T01:00:00+11:00,so2,0.418,ppm,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T14:00:00.000Z,2019-02-23T01:00:00+11:00,pm10,5.8,µg/m³,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Tamworth,North-west Slopes,AU,2019-02-22T14:00:00.000Z,2019-02-23T01:00:00+11:00,so2,0.102,ppm,-31.1105556,150.9141667,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Narrabri,North-west Slopes,AU,2019-02-22T14:00:00.000Z,2019-02-23T01:00:00+11:00,pm10,5.7,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
Gunnedah,North-west Slopes,AU,2019-02-22T14:00:00.000Z,2019-02-23T01:00:00+11:00,pm10,22.9,µg/m³,,,"[{""name"":""NSW - Office of Environment & Heritage"",""url"":""http://www.environment.nsw.gov.au/""}]"
