created_at,id_str,text,source,retweet_count,favorite_count,geo,coordinates,place,contributors,truncated,user.location,user.followers_count,user.friends_count,sentiment_label,sentiment_score,sentiment_subjt,created_date,created_time,created_dt
Thu Apr 04 09:15:23 +0000 2019,1113731781176496128,"@KenyaAirways @OgilvyAfrica Is that direct flight sustainable, is it operational, I wanted to use it to new york an… https://t.co/AmRsxskDVM","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,0,,,,,True,"Washington, DC",215,282,Neutral,0.11818181818181818,0.42727272727272725,2019-04-04,09:15:23,2019-04-04T09:15:23+0000
Wed Apr 03 22:36:54 +0000 2019,1113571102310068226,"#TaxTheRich, but be realistic. It’ll cause capital flight and is not the way to run the economy.
Only populists think 70% is sustainable.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,1,,,,,False,"New Mexico, USA",97,112,Neutral,0.08333333333333333,0.6666666666666666,2019-04-03,22:36:54,2019-04-03T22:36:54+0000
Wed Apr 03 21:12:52 +0000 2019,1113549953824120832,Top flight football. How is this business model even remotely sustainable? https://t.co/PmubNdRhuv,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,2,,,,,False,Ecosse,62,111,Neutral,0.2,0.35,2019-04-03,21:12:52,2019-04-03T21:12:52+0000
Wed Apr 03 18:13:18 +0000 2019,1113504763474321408,"RT @strategyiscool: Flybe cancel flights,again proving current airline environment not feel sustainable. It may come to a point where consu…","<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">retweetfr01</a>",2,0,,,,,False,"London, UK",5038,373,Neutral,0.0,0.4,2019-04-03,18:13:18,2019-04-03T18:13:18+0000
Wed Apr 03 10:42:33 +0000 2019,1113391331169185793,"German Africa policy

promote peace, security, stability.

sustainable economic development, prosperity, employment… https://t.co/jEDF3nrG2Q","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,0,,,,,True,Global,1312,2829,Neutral,0.1,0.1,2019-04-03,10:42:33,2019-04-03T10:42:33+0000
Wed Apr 03 10:32:39 +0000 2019,1113388837693272066,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13,0,,,,,False,Sefton,207,128,Positive,1.0,0.3,2019-04-03,10:32:39,2019-04-03T10:32:39+0000
Wed Apr 03 10:01:56 +0000 2019,1113381106504564736,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,0,,,,,False,"Enfield, London",169,1808,Positive,1.0,0.3,2019-04-03,10:01:56,2019-04-03T10:01:56+0000
Wed Apr 03 09:54:51 +0000 2019,1113379326634930176,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",13,0,,,,,False,"Stroud, England",283,39,Positive,1.0,0.3,2019-04-03,09:54:51,2019-04-03T09:54:51+0000
Tue Apr 02 23:43:17 +0000 2019,1113225421263462402,"RT @MaryEMcGlynn: We use our voices 4 games everyday, but today we use them 4 YOU! We all deserve a voice in creating better working condit…","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",236,0,,,,,False,Texas,416,225,Neutral,0.125,0.55,2019-04-02,23:43:17,2019-04-02T23:43:17+0000
Tue Apr 02 21:15:18 +0000 2019,1113188178188492802,"RT @ecotricity: Did you know the best way to have an #ecoholiday is to ditch the flight and stay here in the UK? 

This will reduce your #C…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13,0,,,,,False,NW England,5909,6111,Positive,1.0,0.3,2019-04-02,21:15:18,2019-04-02T21:15:18+0000
